Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,CR-corrosion defect
68.5844,1452.2912,12.3024,1556.6108,1553.9812,28.0741,1.1715,0.8498,0.21798841277865222
63.0792,1637.4541,6.5934,1300.5187,8163.4179,29.4586,0.8255,0.8693,0.19770869471245842
63.9324,1137.1677,15.1839,1917.2834,8685.8708,46.0859,4.1933,0.7518,0.14950683323985126
52.9758,1346.8391,0.7369,414.1722,3750.0318,56.3724,2.3081,0.7442,0.21477402653345978
69.9104,2076.6007,7.8423,246.4554,2876.0123,65.0428,3.7877,0.7217,0.23628476962892425
64.8622,592.1659999999999,9.0753,1176.2107,2630.8897,73.2881,1.9753,0.7462,0.2496591213425896
44.763000000000005,1914.2019,10.7377,131.4811,8013.4205,77.9585,0.8328,0.8896,0.16700517419473382
54.4451,712.5157,5.0088,1671.7922,6369.3376,2.3249,3.1967,0.9195,0.1909195746174115
70.1433,453.1155,7.6297,1120.1447,8206.9218,71.086,0.8189,0.9101,0.20297492694373237
42.6181,741.1947,8.6173,1085.0829,1130.4199,54.5739,2.6795,0.7918,0.26325057282280023
72.6045,1862.5533,12.1204,839.2226,4455.1264,47.5547,1.1821,0.8714,0.20040314631729783
63.3465,1166.0597,13.62,863.6538,6311.2583,56.1452,3.1068,0.8937,0.20759019558879246
61.7791,2070.5381,13.0018,973.6125,8359.9157,78.7372,3.9099,0.8905,0.16058940069737257
49.9443,1397.4678,6.1428,160.8607,3583.3225,48.7318,4.1382,0.7249,0.24111644011154262
49.2304,425.1378,17.5305,293.0493,2944.0978,14.5858,2.589,0.7585,0.2921828929745411
71.9695,1769.0283,14.9204,1118.3338,8507.1344,39.0599,2.6068,0.9184,0.21154959310793908
50.8533,595.3972,4.731,423.4034,481.4169,82.5271,0.8172,0.8745,0.2142757636766903
66.5066,1909.648,3.6073,1654.256,4488.2107,72.7249,3.4653,0.8953,0.21300915922025507
53.9644,707.3836,5.6657,666.9010000000001,4293.7522,18.2275,4.1398,0.8246,0.20013840766912616
45.6375,1050.5706,8.0601,321.1536,1395.0861,63.7816,2.2649,0.7979,0.26959551103253043
41.4215,1855.2544,14.9573,590.0016,3703.2391,22.9675,3.5515,0.8549,0.21114879201145845
58.9216,2228.6608,13.7035,828.6541,6741.7471,31.1951,3.5652,0.8155,0.18946616042896808
73.0755,1100.8604,14.9651,198.6185,3442.8196,41.9246,3.5226,0.7936,0.2526489773506785
53.1777,1987.0938,4.9376,406.865,2912.2929,39.4247,3.4248,0.7879,0.2143794730494083
52.7859,751.2917,10.5028,763.549,7291.6352,2.7397,1.4572,0.746,0.23330069855858618
52.3562,1944.0939,5.132999999999999,737.3783,9209.6107,69.1174,3.3985,0.828,0.2068095652480786
58.1438,1654.4296,2.1172,1696.5951,7268.0511,75.5684,1.2013,0.8259,0.19900227322277056
55.5238,755.0676,12.0735,1780.5305,7889.3014,47.453,3.2576,0.8415,0.21439723065338415
69.9312,967.4705,2.7053,508.1759,8753.2111,15.5451,0.6914,0.7368,0.18024312672269607
57.6511,637.0764,11.7878,372.1393,7475.9672,22.2287,4.0045,0.9131,0.19291642858917535
57.7245,1123.1786,11.4463,1371.1348,9132.0726,11.3902,3.6735,0.8749,0.17541745141789655
45.6086,776.1707,14.2554,1704.8907,6970.6626,15.2381,3.1507,0.74,0.21051716814075375
73.3039,1628.3126,2.6457,2016.4013,6175.3386,78.2433,1.0205,0.7286,0.2054118277070861
49.2691,2306.5966,13.792,142.7769,6470.4818,42.9269,3.6648,0.8531,0.211825355171576
43.4763,405.3195,17.5275,939.4352,8387.6538,10.0246,3.8465,0.7865,0.14995989888589406
62.8212,1428.8410000000001,14.9615,1566.5888,6374.5885,22.8354,3.1689,0.7815,0.20472487874924206
60.598,1492.2109,13.2439,1751.756,7099.7603,84.7591,4.211,0.8966,0.15710308090747796
54.6868,2151.2111,11.6921,251.4234,2043.8105,45.5209,1.0148,0.7873,0.19783123665185268
54.9179,1361.2762,7.531000000000001,1462.086,8504.2031,46.0885,3.2437,0.8507,0.21305340496990505
66.8201,1434.2238,12.875,695.2005,4187.9091,46.9807,2.5782,0.8297,0.23277509516533076
47.4894,1294.7989,12.7655,275.5279,1534.2921,10.0784,1.2057,0.7692,0.24833542200774444
67.9743,902.4502,11.1612,1087.1133,7457.5565,86.6141,3.0619,0.7843,0.19294938270302314
62.3489,490.5048,14.0136,439.1279,3345.6741,7.6602,3.5727,0.9194,0.24722646676030247
54.8122,1172.8939,7.9981,1572.5012,1748.0665,62.5244,1.2749,0.7843,0.2160755492387266
56.0933,483.8524,2.3289,1580.8310000000001,2416.9936,5.2786,3.5508,0.8842,0.18049244394578395
49.488,1447.3655,9.9075,1778.205,364.7146,39.6673,1.0151,0.9013,0.20559016455031964
65.7394,976.7393,4.8179,868.7344,881.0158,80.3183,2.8193,0.7268,0.259293704859224
57.8923,1414.6807,6.8845,155.5301,5536.4044,68.6215,3.5688,0.8575,0.23845449954987236
51.593999999999994,641.9648,0.5315,638.0226,8073.611,29.9597,1.2069,0.8765,0.1958711266787138
60.6204,2186.8589,6.8561,1045.4266,4200.1241,49.2716,2.7473,0.8069,0.20133843408549612
73.7301,2113.1128,14.2303,1488.3163,5846.4541,14.8609,2.2165,0.8368,0.21955144571824525
55.3466,749.7517,9.6245,877.4902,7549.7914,85.34899999999999,2.8768,0.7468,0.2039504577283089
71.2687,1046.6962,0.3996,1179.0313,3349.16,63.2944,2.2142,0.7814,0.21146646416537032
52.3866,1569.2805,8.363,1155.9571,6108.4897,33.4908,1.5868,0.8674,0.2100885848090655
42.8652,567.2472,5.275,452.4988,3290.3977,28.4675,1.5973,0.8441,0.24142575995532017
47.7691,1068.2219,8.4964,1349.376,6000.9272,21.3999,3.8086,0.7412,0.18405125032126365
54.8032,868.0199,7.2352,989.5073,2058.6278,70.2325,1.2449,0.9293,0.21804319246786594
48.273999999999994,2153.7422,16.3626,1711.3425,9108.7527,38.8672,1.1242,0.9182,0.24710852524708432
41.0774,2031.816,0.9428,1481.6591,747.056,29.5623,1.03,0.7606,0.08446877644348366
71.0821,1504.1433,12.0629,347.7222,4725.9626,80.8124,0.9470000000000001,0.9043,0.1812726526495388
68.7492,1389.0282,14.9613,1086.4394,2695.6227,13.5189,0.7311,0.7701,0.21830683658409708
65.4172,2183.174,16.8344,1504.9259,5612.5698,23.6457,1.2592,0.8356,0.22704724366453446
46.5743,2186.4676,3.3049,299.8355,4012.579,30.859,1.3762,0.8838,0.15623328649933713
45.0179,2257.8792,9.4269,1681.1475,2884.5193,23.2906,1.6549,0.7871,0.18764725610964464
43.2874,624.7069,0.9845,564.146,2359.3715,52.306999999999995,1.1276,0.8337,0.19904184557647772
64.8182,692.7834,8.8709,1114.4899,1733.0383,53.6999,1.0194,0.8105,0.2276845581663155
71.5349,1691.6670000000001,2.4017,1971.0514,7300.7588,5.0098,2.6386,0.879,0.18753638789895788
55.1916,1429.8369,14.734000000000002,1248.1196,2101.2144,13.0119,3.28,0.8168,0.2123702178185356
44.9778,417.8143,2.2011,959.7517,7214.0212,17.8249,2.9597,0.8363,0.21230090226095874
57.8765,502.01099999999997,9.115,142.7742,4538.6883,6.3983,2.6937,0.8978,0.2694100510540802
52.5117,2100.6488,9.2502,390.6885,710.4274,11.25,2.2733,0.8654,0.20895021472994663
53.3643,2063.4753,17.0493,1262.4707,1574.8675,21.4901,2.9734,0.8276,0.21494017938885496
61.4496,1073.4528,11.5677,1096.3597,8321.0952,30.9352,3.9431,0.813,0.16957212905229752
64.64399999999999,2106.3966,5.2125,841.8330000000001,5630.9129,70.6594,2.9497,0.7391,0.207681471051436
44.6978,1530.9303,4.3982,1937.0898,1750.0514,19.5519,0.8989,0.7235,0.15099550053948346
42.2374,1941.6283,2.45,780.4575,6567.0795,59.8494,2.7433,0.9215,0.20442558735777538
73.684,1209.2232,13.3253,1181.1897,7675.2513,5.2889,2.5761,0.7523,0.21721673833556188
48.7035,601.5228,12.187000000000001,1242.9881,3106.9716,58.799,2.3148,0.7722,0.252923100903012
42.8356,1221.4069,10.787,1162.232,5202.2792,70.9633,2.7375,0.846,0.22021886543770058
47.2979,1267.0237,0.9369,1064.5631,2761.9623,54.0365,3.1133,0.8939,0.213228486582446
42.3478,1448.2397,13.4346,789.4273,783.0743,18.0801,0.8135,0.8951,0.21507859268230956
53.9214,586.3984,11.3411,1908.7928,3745.5174,29.5793,2.4168,0.8943,0.25709914315034776
67.3888,2300.5913,16.9149,1012.1248,7009.1275,71.8958,3.6367,0.9271,0.16220645853037663
52.2628,854.5214,10.3945,1164.1517,4294.2504,38.6317,2.5999,0.7234,0.23781764186877583
55.6392,766.3087,5.4914,1414.8276,3798.9329,22.8791,0.9242,0.7994,0.19788827036846357
63.2292,1401.5227,6.8341,261.9378,3434.8326,83.2608,3.4841,0.9128,0.25007045361598235
57.7617,1421.6584,3.2738,1659.2009,4296.444,56.9374,4.0859,0.8143,0.19919715479735176
69.3254,1233.1991,12.7436,1132.9388,2991.7539,71.9434,3.762,0.9035,0.21268350275191272
69.476,1875.8071,12.4807,1416.1962,5717.7919999999995,2.3139,1.9909999999999999,0.715,0.21237020040779864
41.3951,1381.8838,3.7033,1641.0387,630.0986,30.3751,2.6145,0.8225,0.19332211217932954
66.5899,1561.9322,2.9735,1840.9216,7528.0453,41.0315,2.819,0.9148,0.22350608225625263
56.1821,1782.6378,1.5630000000000002,897.4219,1646.4997,52.4869,3.2696,0.7688,0.20045480482552216
73.50399999999999,430.5073,16.0163,1718.2173,5914.9547,17.0622,3.0896,0.9164,0.21937593469670907
56.92,1486.3621,4.2644,636.2623,4212.6631,44.5126,1.3992,0.713,0.1875299386180096
73.4402,2093.1289,6.1875,1422.3808,7213.7184,61.2398,3.7301,0.7285,0.19955458855749744
65.8199,415.7298,5.0855,330.5668,7701.9431,30.9579,3.7524,0.8164,0.22284822092940373
49.2242,1166.1681,7.3898,168.6889,1934.2928,61.7582,2.1422,0.7346,0.2640416878370614
58.7294,2174.4691,12.5902,316.9704,6320.5324,34.8599,1.1525,0.7609,0.2084873223606002
73.612,1065.4867,15.3,754.8081,1801.7458,41.9733,2.8814,0.7768,0.2569167960720836
69.197,1269.7891,3.3908,190.352,1190.5265,12.0995,1.9718,0.8174,0.20993727140625976
44.2636,2281.5098,12.1118,1363.9467,8667.8504,58.1781,3.3622,0.7973,0.19951419127342962
64.23899999999999,767.8016,6.3329,749.2515,1565.0967,20.1197,1.8212,0.9147,0.23311158511075417
52.405,508.3586,17.2029,1571.2649,2156.2257,74.0054,1.6306,0.9067,0.24883405696251773
41.299,2045.1916,5.4043,219.37,1249.1892,49.4584,3.8195,0.8763,0.2384813407607595
54.3042,2062.6907,0.3545,553.763,4401.9324,50.0657,2.9077,0.8567,0.1905721431458316
48.7699,1295.6214,9.1557,928.3244,8568.7264,81.459,0.9899,0.7562,0.17928732792604415
67.9289,1377.148,2.8392,878.6865,2489.3705,15.0506,3.1739,0.8440000000000001,0.18141245186706623
52.1344,1999.4907,1.0002,385.9602,5065.557,47.3898,3.4033,0.7436,0.2037200411096926
68.2128,1811.3034,12.317,2075.9501,3856.3343,34.1959,1.53,0.8111,0.23826172577350963
41.0896,895.1831,12.9054,686.3913,3156.6437,86.2585,4.1812,0.813,0.20877169953448868
51.1665,414.7712,8.2047,1541.2220000000002,5346.5538,70.7846,2.0282,0.8634,0.2466021087895296
48.9802,1310.3718,11.9469,560.2735,5223.5872,67.6461,4.0832,0.8955,0.19636794778425012
48.731,2044.2042,9.5469,1848.2676,3373.2501,18.3233,1.7414,0.7819,0.20070113763690095
43.3065,2115.6545,11.1319,888.6853,7928.4363,21.2826,2.8837,0.7202,0.20705470036552287
47.2077,2232.5211,10.5589,1893.401,533.7095,2.7309,2.552,0.7215,0.17224160382213338
59.292,2084.1668,11.7554,798.7691,831.081,57.0427,4.2699,0.9043,0.21021687399779168
50.6266,1504.5513,3.6856,146.3943,9228.7686,33.1826,2.1567,0.8185,0.2239714439987459
54.7605,1242.4585,4.8813,1141.7753,6974.3596,27.9422,1.3276,0.7659,0.1999300241088355
53.4312,1881.5307,7.8458,1156.9838,7495.9653,56.9086,3.6946,0.7182,0.19526340912111306
69.7997,1813.7458,7.9525,364.1005,5629.8488,73.9909,0.8308,0.8279,0.1648841948262799
70.7638,1423.4683,13.6351,589.5193,3934.2486,11.9869,3.8819,0.7414,0.19977776711609965
57.239,551.0716,6.5896,1663.523,5875.8398,82.0103,1.0789,0.8032,0.2222865436004533
51.8991,2174.1863,3.043,201.4364,899.2082,3.1846,2.7491,0.825,0.16403680021027844
44.5731,1263.7393,4.5829,1087.9437,7067.896,8.6068,3.2609,0.7617,0.1824449123297877
72.3416,1085.1854,3.947,1167.9879,5055.2718,74.8324,1.896,0.755,0.2152272609605673
43.0454,1600.3873,12.895,1477.9407,8913.0067,44.0447,3.7363,0.7155,0.17971340477365483
50.8329,1686.0575,8.3716,202.8079,5952.3324,83.8458,2.8276,0.8404,0.2229454413461352
50.8466,789.7927,12.4964,1276.1421,1447.3535,41.2771,2.1089,0.7554,0.25975697170079093
51.5792,2001.6822,7.4348,135.5358,4469.2426,82.6753,1.8563,0.905,0.2065444454425945
46.4586,943.1518,15.6313,648.6786,576.8333,21.4882,1.084,0.8444,0.2654927996872522
66.7577,743.3414,17.2547,1107.8318,6953.4628,55.0742,2.9965,0.8340000000000001,0.1912493914432621
45.0879,1168.5247,11.825,1913.7224,4694.4199,88.7669,1.9963,0.8225,0.23259925586374158
61.8949,1795.8233,15.1826,377.3278,3468.6459999999997,33.6485,1.8389,0.7586,0.24060954386949787
45.1321,2250.3864,9.0223,460.9313,9022.598,0.2597,4.1171,0.9251,0.16001883037260875
43.3836,1948.1606,16.4083,1439.8349,8763.3915,5.8389999999999995,1.666,0.9246,0.24188418469871928
70.8993,2201.7952,14.6248,863.4342,8876.8404,76.69800000000001,3.8515,0.782,0.15327521937137084
47.3062,654.1733,17.3977,1350.1042,2089.8107,43.9718,4.2074,0.8825,0.1948868992005278
68.007,519.8178,11.0158,2082.4454,6797.1094,47.9677,3.6567,0.7374,0.21758335275968754
58.9339,1461.3224,13.7181,2061.7252,8807.7531,71.3828,0.7492,0.8834,0.23934224208566762
43.6237,943.8492,9.627,822.0269999999999,5334.661,72.46600000000001,3.8228,0.7743,0.20882790137977378
72.4087,1984.4906,4.7154,1116.1357,2026.6581,42.6826,1.4511,0.7749,0.1597689352168192
49.1703,1682.4773,6.3708,1900.8171,7624.7166,76.609,1.9574,0.8231,0.23873284461726552
69.2664,2260.5846,15.7052,309.9306,8200.6639,41.8807,4.2678,0.7977,0.16133750376101524
46.607,875.1414,1.1985,1015.063,6562.1688,60.2947,2.1445,0.7371,0.2185742909831294
69.0793,1322.1451,10.4685,868.7513,2762.9166,3.1035,3.0489,0.8421,0.20978401316973533
41.5039,1352.0555,6.6777,706.8387,1809.0385,12.4299,1.8033,0.7583,0.20105130429900245
57.8564,844.923,6.9236,2076.0821,5829.8696,76.0171,2.0158,0.8092,0.25806390108729416
66.3077,1523.9992,15.5419,1565.7302,4517.9331,28.0382,2.8418,0.7621,0.2198593863426876
71.7313,1239.9049,15.0097,890.6211,6242.6669,29.9657,4.1111,0.9005,0.1647538901817111
70.8918,1246.5532,10.595999999999998,1752.6617,1076.4736,59.2224,1.7009999999999998,0.7857,0.23945849337665762
67.9537,1084.0298,4.9542,1088.2166,1301.0247,52.9429,1.574,0.9071,0.21150858431997555
70.2027,414.8408,8.4601,1838.4253,3405.9207,7.4555,0.7737,0.7831,0.23088125817493751
47.6044,1392.4126,7.2976,651.0311,2440.2623,68.3826,1.4102,0.7507,0.2064054642922341
50.3912,1030.8348,6.3511,567.2703,5784.1397,55.143,1.6285,0.8384,0.22020667396032723
50.5482,384.6341,2.0092,613.6474,3449.0522,76.3657,0.9062,0.8337,0.20100325684432793
53.4374,977.9973,9.6313,1183.7934,6383.5157,47.8588,2.7187,0.8478,0.22579355020579328
53.9709,921.2676,5.4547,699.85,7170.1773,37.0588,1.1374,0.7778,0.20708690972009655
58.9314,1143.4612,11.6686,417.5245,1776.3365,33.2276,2.5285,0.7817,0.2677869409993873
46.3141,637.2334,5.7554,2076.9117,8570.7343,0.5239,1.3627,0.7635,0.2501587279351165
63.7429,1364.5244,7.6934,1892.4822,7340.4549,3.676,4.0656,0.9161,0.1543339676290389
46.5662,1722.0559,1.1364,1372.799,5853.1558,11.8249,1.7902,0.8619,0.152913890196621
51.2481,1601.5836,17.4108,1875.0753,8469.6981,82.9797,1.015,0.8781,0.2042977090391629
57.5797,1937.4664,9.0167,1961.0686,2506.1837,78.6224,3.7052,0.754,0.22028200890140673
67.1933,1256.7838,0.6496,1453.263,3951.4306,44.4451,2.1339,0.8572,0.19339257502310558
65.3246,1386.6004,9.5987,1145.0243,836.1684,16.1909,3.6472,0.8795,0.20255407069879572
62.2435,1950.3293,15.2958,1856.3942,4271.0805,13.1529,1.8097,0.7867,0.2325949441644268
46.1794,1209.7459,13.6029,1241.1938,4736.7931,22.9589,2.4886,0.7459,0.2287239455546012
59.0131,1739.78,12.3627,377.7404,5753.799,81.1245,2.2907,0.865,0.2072620026975824
43.9382,1223.1008,2.6441,847.7594,634.4872,46.6084,2.6981,0.846,0.22411839152948249
53.4475,1190.4622,11.6154,1002.5654,341.6885,71.7942,2.1325,0.8382,0.2507633849952004
54.6333,1853.1919,13.4946,1960.8851,3934.5244,45.297,2.4769,0.7514,0.23542141946241954
42.3758,720.4157,10.1386,1420.1288,1794.5661,54.45,3.1376,0.7691,0.2528154390378595
50.0568,1037.2946,15.6835,1843.2285,7077.3475,54.5084,2.1796,0.8491,0.23596326187170893
72.4153,815.887,5.0247,1612.8042,6242.2362,2.9231,3.1559,0.8466,0.18942774003958532
72.3491,1077.0116,4.4215,736.1652,3062.2153,39.8168,3.2642,0.8336,0.22943336154600902
52.6263,827.8898,15.2823,1536.6735,465.18800000000005,77.1427,3.3895,0.8807,0.2484091437812288
42.4837,1503.3168,11.0556,511.8591,1732.5283,43.7234,2.3833,0.8909999999999999,0.2491945901973764
46.9443,1926.6602,0.2551,928.6032,6455.0021,38.9314,0.6923,0.7722,0.11899605479784625
53.9347,1904.2943,6.3427,1707.7656,9223.0527,47.06100000000001,3.4061,0.7459,0.21842783742954133
72.1572,1087.444,15.0795,1327.6028,3068.0895,34.0678,3.9692,0.7555,0.19412727805152874
45.7013,2295.4797,0.7029,1745.5947,7478.0429,46.0676,3.0409,0.7732,0.20395327368491015
66.1133,1531.2773,0.2862,628.1694,8081.7594,12.1933,2.5773,0.9204,0.18033195376873734
44.6348,1154.9795,5.0986,1597.4482,487.4225,86.4031,2.7042,0.7414,0.24823068646006713
73.2552,1998.9738,16.0513,525.613,8537.3284,3.1719999999999997,2.9981,0.9051,0.20796496300682904
53.586999999999996,1794.4957,15.8346,1197.1538,4364.0107,43.1983,4.293,0.7559999999999999,0.15988557905687595
66.4977,1832.0402,9.2098,978.3134,8982.6547,18.8466,0.9032,0.7879999999999999,0.20754811189367095
52.306999999999995,761.6391,9.8065,1219.0275,5034.9882,5.3313,0.7553,0.7389,0.21516514580493618
61.6575,1288.3578,5.9771,394.839,2221.2486,58.2165,4.1686,0.7339,0.24584168391474134
47.3681,2049.8467,4.4491,836.7397,9079.3427,87.9392,2.273,0.7321,0.20156391989885647
45.8595,1357.4692,14.3415,1435.241,2296.9346,66.9423,2.8951,0.7868,0.2307881973066312
71.8385,1704.6636,2.07,1223.0510000000002,8224.4042,22.7709,3.4058,0.8267,0.1819659330010936
71.1688,1519.82,8.6661,1204.3308,1646.1431,44.1058,3.3648,0.7554,0.22021572323024963
70.179,2012.1667,11.2114,1129.6549,6298.1683,4.567,3.0212,0.917,0.19065990771181626
61.5842,932.7479,2.0247,1977.5589,3854.7844,47.5178,2.3867,0.8406,0.2317675783481047
67.5812,1495.711,9.2244,1959.3201,9054.7663,8.9952,2.7638,0.9065,0.23079997234801658
43.3344,620.5576,10.2269,834.6195,1754.1267,70.9534,3.3197,0.7440000000000001,0.2656503888146326
52.0511,1717.7414,13.0826,818.4664,3831.6287,5.1842,3.7583,0.7428,0.18413532445070513
51.3595,1798.5476,4.295,1215.9389999999999,5973.6717,0.9643,1.1394,0.8981,0.15015350280273604
61.9192,464.9766,5.3075,316.6633,9106.7196,76.9206,1.6847,0.8365,0.21611016296798805
52.7454,1689.8369,10.0884,722.745,2858.5298,84.1388,2.1178,0.9183,0.21475982101299917
45.941,1184.5677,17.2479,581.4995,3721.0532,7.8446,3.0875,0.7435,0.23472694066558078
60.6341,622.2261,3.9948,566.8580000000001,4323.1073,24.9898,2.1108,0.7168,0.23369849521144329
67.7818,1194.6641,17.296,1379.6383,2384.0659,66.2375,1.5433,0.9135,0.22988193667254522
53.6037,757.9499,12.5953,882.0126,7620.4714,48.2293,0.7986,0.8654,0.21331291677071618
45.4084,1186.25,14.5295,464.603,893.745,84.7355,3.7282,0.8893,0.2534988444653965
47.5214,1125.8337,1.7817,1867.3002,6576.5852,34.8176,2.195,0.7765,0.22145482787059095
48.8595,1810.9786,5.4303,1841.0182,4992.0804,0.4262,1.8703,0.7118,0.17532288415579123
50.9066,1880.3032,1.2294,1818.1379,2284.1559,1.8899,2.6,0.8177,0.11667122946350186
62.1537,1556.7715,6.6615,894.533,4610.9473,50.4755,1.1235,0.9297,0.18545070532209562
60.781000000000006,425.9824,17.2161,241.0394,7737.2674,67.1652,2.1169,0.9115,0.2030697160499238
63.9014,2183.7478,2.0523,338.4666,4171.4795,70.5977,3.3998,0.727,0.2183265914580388
52.9601,1710.0443,9.9647,669.9611,1171.0472,81.3735,3.3431,0.7526,0.24205878128478153
68.0971,448.2533,0.3351,560.1625,418.9931,20.5474,3.4726,0.7798,0.24242566211533978
47.7641,1966.6445,12.5665,1840.6989,7253.6206,65.9441,2.3705,0.8945,0.2318439030769815
56.4545,769.625,3.6434,2060.7199,3104.9313,73.8493,2.0140000000000002,0.8932,0.25469636822841574
67.3408,1502.9599,2.4731,1728.4844,8676.6474,74.6672,3.6882,0.7519,0.22243223442886176
46.9792,1285.0875,6.0638,1558.485,5763.816999999999,36.8109,1.3059,0.8288,0.21013151874909014
44.6735,1194.531,13.5768,1281.9725,4086.5541,55.9239,3.3034,0.8219,0.2157504506496346
70.0548,2103.8095,2.0755,1636.9197,5275.2601,49.291000000000004,3.8927,0.8026,0.18321923239841104
52.3181,1228.4397,4.2085,1983.7233,4279.8982,53.3839,1.7144,0.8294,0.2278399160338563
63.5009,527.8822,0.3765,1306.8788,8440.7849,25.2674,1.3946,0.7757,0.20803551499049933
41.9014,2213.9679,16.9933,432.1965,4288.1445,61.0267,2.5338,0.8285,0.2171024060541195
63.7035,2163.4538,10.48,450.298,1005.6678,63.4138,1.4619,0.8625,0.20146137033440376
51.4381,1706.5599,12.6915,1272.65,5577.7955,17.5949,3.8305,0.7249,0.1733335986939907
42.8983,1287.5222,11.5054,782.3881,5817.9182,39.671,1.5633,0.9247,0.22383639813718476
61.0719,561.7769999999999,2.7289999999999996,1911.6979999999999,7138.0132,37.7523,1.8151,0.7476,0.24547547445697898
48.9684,1912.2962,10.5284,1327.0412,8695.5605,66.884,3.8944,0.7907,0.17966440417907475
53.7573,528.1411,2.5048,1454.0155,4149.5944,59.5354,1.4229,0.815,0.2219104334896474
43.7131,514.8332,7.1754,140.8667,3305.6452,42.5733,3.8813,0.7201,0.2756483103260808
45.897,1421.9983,10.0788,1106.1955,4591.8486,58.2901,1.4380000000000002,0.8322,0.21064937973978695
50.8437,691.9522,9.9042,973.6733,8388.7395,23.5589,3.9791,0.9032,0.17248510950297677
44.0141,397.0392,2.2912,1511.5389,9128.6236,20.8392,1.8284,0.91,0.23207885376705864
70.9451,1200.868,0.8261,878.6612,9047.5035,21.514,1.5699,0.7831,0.19170338363101228
41.2683,647.6159,14.0474,2041.5648,2170.7258,2.7591,2.4059,0.8345,0.25348690066510565
56.9406,692.7014,12.7957,1441.701,4648.6437,61.7256,2.0151,0.8826,0.24048071636342955
45.1125,530.9136,1.6463,1421.5637,2446.8813,87.9986,1.4089,0.7669,0.219402527622177
51.1619,778.9672,2.4356,1929.5032,3453.1535,27.674,1.9033,0.8278,0.21486045637894507
71.4448,1766.6492,15.6806,2078.0413,334.4373,83.006,3.2603,0.7921,0.23560438827848318
46.3736,1947.4757,13.5436,516.795,1529.9691,54.1911,3.6898,0.7946,0.23365081191594864
72.7493,1257.8005,17.4735,1716.4615,3722.9534,20.1784,3.6495,0.7319,0.19192897043549378
47.8201,1362.3376,4.6265,447.2851,3422.7531,1.1875,3.4181,0.8009,0.19051900432411423
65.3934,445.2724,8.6739,1024.3428,2626.4055,64.6362,0.6983,0.7466,0.2175258684745137
59.001000000000005,516.2174,4.3231,325.629,2176.4204,62.2157,2.2228,0.7776,0.2765895180307927
70.0809,880.5122,11.0107,1350.0054,6986.1632,20.5633,1.2902,0.784,0.235200727846639
59.24100000000001,1434.605,2.2278,1046.8098,2772.1608,29.784000000000002,0.9446,0.8062,0.13769614775490344
58.6035,1813.2224,2.4326,1360.4374,6592.8483,80.1729,3.3423,0.9136,0.21359811285963326
47.481,1552.8517,1.4744,1456.89,3459.1102,14.1442,3.5508,0.8504,0.1492603545439654
46.5223,1140.9062,12.235999999999999,1342.2936,7477.8848,74.5931,3.6273,0.9263,0.18117985745722615
71.1308,611.0548,8.7824,705.1673,1591.4735,15.2129,3.9013,0.8415,0.2353056247580581
51.8231,1892.9933,10.9229,1768.2026,1502.1732,43.0663,2.8144,0.889,0.22029795562111812
53.2743,1086.0606,15.4507,1209.6495,6343.6527,44.6028,4.2915,0.8953,0.14684890204393863
65.9922,1806.4549,13.0451,1088.579,8525.2137,42.2074,2.4295,0.8743,0.2167284459386121
52.1834,1374.771,8.2224,2062.1014,1366.6187,25.7932,3.8766,0.8590000000000001,0.19399346214612873
72.2976,1811.5019,17.2692,684.5671,724.1208,22.7124,1.0874,0.8034,0.23322314100144792
65.274,2137.8214,8.1278,1163.3322,8708.1083,65.4761,1.2177,0.8364,0.19811937938439594
60.6657,2164.4103,2.1765,1465.4342,1128.6589999999999,24.7011,2.8155,0.7539,0.1417095015572029
69.9634,1417.5919,17.4129,374.6574,2362.4252,54.4918,1.1279,0.8476,0.23440461153991837
42.6971,1371.9254,0.625,823.0572,8660.4136,75.59100000000001,0.9512,0.8247,0.16663933836258987
49.5017,896.2077,9.7485,1699.1444,7486.5895,74.7349,1.3883,0.8887,0.22871615034653983
56.3232,2192.993,5.5804,593.0332,3219.2259999999997,15.0282,3.5292,0.9104,0.17576106133936154
48.5149,1268.2223,8.9465,1095.3128,8892.565999999999,58.4868,4.0357,0.7404,0.17486285394290754
65.4701,628.9882,9.9013,1364.2195,5308.4931,53.8111,1.8857,0.8637,0.2414400071037576
71.22,1219.4289,4.3861,1443.579,710.6151,25.2633,4.2069,0.9209,0.17795726324371297
54.9697,627.9471,9.8692,1555.4727,6560.6061,35.0203,3.6089,0.9138,0.2047752398783853
52.2919,1354.5542,13.3174,1825.0189,5023.1322,25.5421,1.4969999999999999,0.8953,0.24305224875581777
72.6089,1468.2323,4.8433,898.6731,5350.5912,47.9986,2.8002,0.7218,0.21455282525848088
55.6612,1035.6881,6.8671,1513.027,9259.5848,71.7573,4.2324,0.7668,0.17761889702459527
57.1108,520.7347,4.8733,1563.0387,1454.9741,78.3419,3.7510000000000003,0.7438,0.26123463359427324
52.6041,2207.9009,14.4339,717.3947,6131.5053,64.5553,1.9939,0.9158,0.20300700505876648
70.9032,1878.6343,12.7794,2025.0845,4294.8144,43.2199,1.7874,0.8765,0.24024088323558257
